PEILDATUM;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;CLUSTER;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;LEEFTIJD_JONGER;LEEFTIJD_4;LEEFTIJD_5;LEEFTIJD_6;LEEFTIJD_7;LEEFTIJD_8;LEEFTIJD_9;LEEFTIJD_10;LEEFTIJD_11;LEEFTIJD_12;LEEFTIJD_13;LEEFTIJD_14;LEEFTIJD_15;LEEFTIJD_16;LEEFTIJD_17;LEEFTIJD_18;LEEFTIJD_19;LEEFTIJD_20;LEEFTIJD_21;LEEFTIJD_22;LEEFTIJD_23;LEEFTIJD_24;LEEFTIJD_OUDER;TOTAAL
20181001;16EA;0;Montessorisch Beuningen;6641LT;BEUNINGEN GLD;209;Beuningen;Gelderland;Bo;nvt;Algemeen bijzonder;40144;0;28;34;30;22;26;38;31;34;1;1;0;0;0;0;0;0;0;0;0;0;0;0;245
20181001;16EB;0;RK BS Sancta Maria;4611MB;BERGEN OP ZOOM;748;Bergen op Zoom;Noord-Brabant;Bo;nvt;Rooms-Katholiek;40517;0;34;43;34;46;30;41;27;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;282
20181001;16EC;0;CKC De Impuls;3332CR;ZWIJNDRECHT;642;Zwijndrecht;Zuid-Holland;Bo;nvt;Protestants-Christelijk;80433;0;48;56;55;56;55;56;52;41;5;0;0;0;0;0;0;0;0;0;0;0;0;0;424
20181001;16EJ;0;BS Pr Margriet;3554GE;UTRECHT;344;Utrecht;Utrecht;Bo;nvt;Openbaar;41400;0;18;24;30;21;26;19;29;28;2;0;0;0;0;0;0;0;0;0;0;0;0;0;197
20181001;16EL;0;De Klimophoeve v KBSO;2665CB;BLEISWIJK;1621;Lansingerland;Zuid-Holland;Bo;nvt;Rooms-Katholiek;24597;0;42;33;26;23;34;24;32;21;3;0;0;0;0;0;0;0;0;0;0;0;0;0;238
20181001;16EN;0;PC Basisschool Het Baken;2401GH;ALPHEN AAN DEN RIJN;484;Alphen aan den Rijn;Zuid-Holland;Bo;nvt;Protestants-Christelijk;40530;0;40;31;39;42;43;34;33;21;4;0;0;0;0;0;0;0;0;0;0;0;0;0;287
20181001;16EO;0;RK BS De Horizon;6412BH;HEERLEN;917;Heerlen;Limburg;Bo;nvt;Rooms-Katholiek;41506;0;28;32;29;34;24;35;28;31;6;0;0;0;0;0;0;0;0;0;0;0;0;0;247
20181001;16EP;0;St Janschool;1057JN;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;nvt;Rooms-Katholiek;41023;0;59;62;45;62;66;54;39;37;5;0;0;0;0;0;0;0;0;0;0;0;0;0;429
20181001;16EQ;0;RK Basissch St Matthias;1813XV;ALKMAAR;361;Alkmaar;Noord-Holland;Bo;nvt;Rooms-Katholiek;60997;0;31;17;20;29;24;17;23;16;4;0;0;0;0;0;0;0;0;0;0;0;0;0;181
20181001;16ET;0;OBS Potmarge;8933CZ;LEEUWARDEN;80;Leeuwarden;Friesland;Bo;nvt;Openbaar;41850;0;16;12;12;13;11;12;12;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;99
20181001;16FI;0;Weidebloem;7909AV;HOOGEVEEN;118;Hoogeveen;Drenthe;Bo;nvt;Protestants-Christelijk;69877;0;29;32;34;40;36;35;30;38;3;0;0;0;0;0;0;0;0;0;0;0;0;0;277
20181001;16FK;0;RK Basissch Sebastiaan;7333GZ;APELDOORN;200;Apeldoorn;Gelderland;Bo;nvt;Rooms-Katholiek;76806;0;20;20;24;17;16;23;22;19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;162
20181001;16FL;0;RK Bs Octopus;4616AJ;BERGEN OP ZOOM;748;Bergen op Zoom;Noord-Brabant;Bo;nvt;Rooms-Katholiek;40517;0;10;16;11;16;7;4;10;11;2;1;0;0;0;0;0;0;0;0;0;0;0;0;88
20181001;16FR;0;OBS Het Palet;2151TA;NIEUW-VENNEP;394;Haarlemmermeer;Noord-Holland;Bo;nvt;Openbaar;13622;0;11;9;6;9;15;19;25;24;1;0;0;0;0;0;0;0;0;0;0;0;0;0;119
20181001;16FS;0;De Triangel;2515BZ;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Bo;nvt;Rooms-Katholiek;20281;0;31;34;36;31;29;38;34;43;13;1;0;0;0;0;0;0;0;0;0;0;0;0;290
20181001;16FT;0;Kath BS Pieter Bas;2905AB;CAPELLE AAN DEN IJSSEL;502;Capelle aan den IJssel;Zuid-Holland;Bo;nvt;Rooms-Katholiek;24597;0;97;87;99;73;79;75;59;45;5;0;0;0;0;0;0;0;0;0;0;0;0;0;619
20181001;16FU;0;RK Basissch St Paulus;6413RR;HEERLEN;917;Heerlen;Limburg;Bo;nvt;Rooms-Katholiek;41506;0;12;12;16;16;20;21;12;15;2;1;0;0;0;0;0;0;0;0;0;0;0;0;127
20181001;16FV;0;Alan Turingschool;1018LR;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;nvt;Rooms-Katholiek;41023;0;33;21;15;17;17;14;26;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;155
20181001;16FW;0;RK BS De Driemaster;1816EP;ALKMAAR;361;Alkmaar;Noord-Holland;Bo;nvt;Rooms-Katholiek;60997;0;28;28;37;41;34;46;36;29;4;0;0;0;0;0;0;0;0;0;0;0;0;0;283
20181001;16GB;0;De Boeier;8242VS;LELYSTAD;995;Lelystad;Flevoland;Bo;nvt;Openbaar;42552;0;47;53;50;65;58;74;58;59;2;0;0;0;0;0;0;0;0;0;0;0;0;0;466
20181001;16GD;0;Basisschool Het Plankier;2725PG;ZOETERMEER;637;Zoetermeer;Zuid-Holland;Bo;nvt;Openbaar;41390;0;67;59;53;67;54;48;40;39;2;0;0;0;0;0;0;0;0;0;0;0;0;0;429
20181001;16GK;0;De Dolfijn;2026VJ;HAARLEM;392;Haarlem;Noord-Holland;Bo;nvt;Openbaar;41853;0;34;33;37;39;48;35;24;33;5;0;0;0;0;0;0;0;0;0;0;0;0;0;288
20181001;16GL;0;OBS J Vd Vondel;3818WB;AMERSFOORT;307;Amersfoort;Utrecht;Bo;nvt;Openbaar;41514;0;48;49;55;59;57;58;53;54;5;0;0;0;0;0;0;0;0;0;0;0;0;0;438
20181001;16GN;0;De Windvaan;1624XJ;HOORN NH;405;Hoorn;Noord-Holland;Bo;nvt;Openbaar;41772;0;47;45;51;50;54;50;50;39;10;1;0;0;0;0;0;0;0;0;0;0;0;0;397
20181001;16GQ;0;De Krullevaar;7905GT;HOOGEVEEN;118;Hoogeveen;Drenthe;Bo;nvt;Protestants-Christelijk;69877;0;20;10;22;28;23;30;23;22;3;0;0;0;0;0;0;0;0;0;0;0;0;0;181
20181001;16GT;0;RK BS Hertog V Gelre;7322JS;APELDOORN;200;Apeldoorn;Gelderland;Bo;nvt;Rooms-Katholiek;76806;0;51;49;49;49;40;42;47;35;8;0;0;0;0;0;0;0;0;0;0;0;0;0;370
20181001;16GU;0;RK BS de Touwbaan;4901GG;OOSTERHOUT NB;826;Oosterhout;Noord-Brabant;Bo;nvt;Rooms-Katholiek;40278;0;53;53;24;48;34;26;44;36;10;0;0;0;0;0;0;0;0;0;0;0;0;0;328
20181001;16GV;0;RK BS St Bernardus;2033DE;HAARLEM;392;Haarlem;Noord-Holland;Bo;nvt;Rooms-Katholiek;83163;0;50;50;41;34;36;36;37;39;5;0;0;0;0;0;0;0;0;0;0;0;0;0;328
20181001;16GW;0;Het Avontuur;2803ER;GOUDA;513;Gouda;Zuid-Holland;Sbo;nvt;Openbaar;41527;0;3;3;6;9;20;18;21;28;21;0;0;0;0;0;0;0;0;0;0;0;0;0;129
20181001;16HB;0;OPB Montessorisch;2151CV;NIEUW-VENNEP;394;Haarlemmermeer;Noord-Holland;Bo;nvt;Openbaar;13622;0;24;35;27;37;38;36;28;32;3;0;0;0;0;0;0;0;0;0;0;0;0;0;260
20181001;16HC;0;KBS de Contrabas;2907GG;CAPELLE AAN DEN IJSSEL;502;Capelle aan den IJssel;Zuid-Holland;Bo;nvt;Rooms-Katholiek;24597;0;84;105;88;90;94;110;89;69;14;0;0;0;0;0;0;0;0;0;0;0;0;0;743
20181001;16HE;0;RK BS De Schakel;6414GG;HEERLEN;917;Heerlen;Limburg;Bo;nvt;Rooms-Katholiek;41506;0;28;27;21;40;26;29;27;28;7;1;0;0;0;0;0;0;0;0;0;0;0;0;234
20181001;16HF;0;St Lukasschool;1069ZR;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;nvt;Rooms-Katholiek;41023;0;59;50;46;45;51;42;48;36;6;0;0;0;0;0;0;0;0;0;0;0;0;0;383
20181001;16HF;1;De Avonturijn;1073GK;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;nvt;Rooms-Katholiek;41023;0;5;15;7;9;9;15;17;12;6;0;0;0;0;0;0;0;0;0;0;0;0;0;95
20181001;16HI;0;OBS Emmermeer;7815LB;EMMEN;114;Emmen;Drenthe;Bo;nvt;Openbaar;10249;0;14;4;6;11;5;8;9;11;3;0;0;0;0;0;0;0;0;0;0;0;0;0;71
20181001;16HJ;0;IKC Aventurijn;8921NM;LEEUWARDEN;80;Leeuwarden;Friesland;Bo;nvt;Openbaar;41850;0;10;17;18;11;20;15;22;21;2;1;0;0;0;0;0;0;0;0;0;0;0;0;137
20181001;16HK;0;OBS De Ranonkel;1441TT;PURMEREND;439;Purmerend;Noord-Holland;Bo;nvt;Openbaar;42558;0;23;30;28;18;26;27;29;21;5;1;0;0;0;0;0;0;0;0;0;0;0;0;208
20181001;16HL;0;De Albatros;8242AL;LELYSTAD;995;Lelystad;Flevoland;Bo;nvt;Openbaar;42552;0;31;30;27;20;31;27;19;28;3;0;0;0;0;0;0;0;0;0;0;0;0;0;216
20181001;16HM;0;it Werflân;9221TD;ROTTEVALLE;90;Smallingerland;Friesland;Bo;nvt;Openbaar;41735;0;16;11;7;12;10;13;10;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;90
20181001;16HN;0;BS De Tjalk;2725BR;ZOETERMEER;637;Zoetermeer;Zuid-Holland;Bo;nvt;Openbaar;41390;0;70;57;59;61;53;51;45;39;4;0;0;0;0;0;0;0;0;0;0;0;0;0;439
20181001;16HS;0;OBS De Zonnewyzer;2024EN;HAARLEM;392;Haarlem;Noord-Holland;Bo;nvt;Openbaar;41853;0;55;60;65;60;66;63;63;46;4;0;0;0;0;0;0;0;0;0;0;0;0;0;482
20181001;16HT;0;OBS De Bieshaar;3828JN;HOOGLAND;307;Amersfoort;Utrecht;Bo;nvt;Openbaar;41514;0;49;45;49;57;59;58;63;52;14;0;0;0;0;0;0;0;0;0;0;0;0;0;446
20181001;16HU;0;OBS De Zes Wielen;1823DC;ALKMAAR;361;Alkmaar;Noord-Holland;Bo;nvt;Openbaar;42514;0;58;47;66;65;67;58;54;52;9;0;0;0;0;0;0;0;0;0;0;0;0;0;476
20181001;16HV;0;J Verneschool;1622BR;HOORN NH;405;Hoorn;Noord-Holland;Bo;nvt;Openbaar;41772;0;36;28;38;39;44;35;46;30;23;5;1;0;0;0;0;0;0;0;0;0;0;0;325
20181001;16IA;0;RK Basissch Eloy;7339LD;UGCHELEN;200;Apeldoorn;Gelderland;Bo;nvt;Rooms-Katholiek;76806;0;25;36;37;38;37;42;24;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;260
20181001;16IB;0;RK BS De Berkenhof;4907KW;OOSTERHOUT NB;826;Oosterhout;Noord-Brabant;Bo;nvt;Rooms-Katholiek;40278;0;5;13;8;7;8;11;9;12;5;0;0;0;0;0;0;0;0;0;0;0;0;0;78
20181001;16IC;0;RK BS Don Bosco;2035VD;HAARLEM;392;Haarlem;Noord-Holland;Bo;nvt;Rooms-Katholiek;83163;0;32;23;39;49;59;36;44;53;35;11;0;0;0;0;0;0;0;0;0;0;0;0;381
20181001;16IE;0;OBS De Piramide;7555NT;HENGELO OV;164;Hengelo;Overijssel;Bo;nvt;Openbaar;41814;0;53;36;45;57;48;62;55;47;8;0;0;0;0;0;0;0;0;0;0;0;0;0;411
20181001;16IJ;0;OBS Rietendakschool;3552EZ;UTRECHT;344;Utrecht;Utrecht;Bo;nvt;Openbaar;41400;0;43;37;41;49;32;26;19;14;4;0;0;0;0;0;0;0;0;0;0;0;0;0;265
20181001;16IK;0;OBS De Zevensprong;1435LJ;RIJSENHOUT;394;Haarlemmermeer;Noord-Holland;Bo;nvt;Openbaar;13622;0;15;23;14;24;21;20;21;12;4;0;0;0;0;0;0;0;0;0;0;0;0;0;154
20181001;16IL;0;Jozefschool;3151BT;HOEK VAN HOLLAND;599;Rotterdam;Zuid-Holland;Bo;nvt;Rooms-Katholiek;24597;0;21;23;22;31;24;30;24;28;1;0;0;0;0;0;0;0;0;0;0;0;0;0;204
20181001;16IP;0;Basissch De Satelliet;1033BW;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;nvt;Rooms-Katholiek;41023;0;41;39;46;46;50;42;40;51;4;0;0;0;0;0;0;0;0;0;0;0;0;0;359
20181001;16IQ;0;RK BS De Wegwijzer;1813CG;ALKMAAR;361;Alkmaar;Noord-Holland;Bo;nvt;Rooms-Katholiek;60997;0;15;15;15;21;28;26;13;22;8;0;0;0;0;0;0;0;0;0;0;0;0;0;163
20181001;16IR;0;Bs De Hofvijver;2724CA;ZOETERMEER;637;Zoetermeer;Zuid-Holland;Bo;nvt;Protestants-Christelijk;40377;0;23;18;18;31;30;30;17;29;5;0;0;0;0;0;0;0;0;0;0;0;0;0;201
20181001;16IT;0;Uniasch;9088AS;WIRDUM FR;80;Leeuwarden;Friesland;Bo;nvt;Openbaar;41850;0;11;5;9;7;8;4;13;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;65
20181001;16IV;0;De Meander;8226TA;LELYSTAD;995;Lelystad;Flevoland;Bo;nvt;Openbaar;42552;0;47;43;60;39;59;45;51;35;9;0;0;0;0;0;0;0;0;0;0;0;0;0;388
20181001;16JB;0;OBS De Zuidwester;2014EB;HAARLEM;392;Haarlem;Noord-Holland;Bo;nvt;Openbaar;41853;0;50;55;57;53;65;46;49;35;5;0;0;0;0;0;0;0;0;0;0;0;0;0;415
20181001;16JC;0;De Klimop;3035LL;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;nvt;Openbaar;41775;0;19;21;28;22;27;31;28;29;6;0;0;0;0;0;0;0;0;0;0;0;0;0;211
20181001;16JI;0;It Ambyld;9201CP;DRACHTEN;90;Smallingerland;Friesland;Bo;nvt;Protestants-Christelijk;40342;0;17;19;25;23;25;24;16;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;169
20181001;16JK;0;cbs De Saenparel;1502ND;ZAANDAM;479;Zaanstad;Noord-Holland;Bo;nvt;Protestants-Christelijk;41251;0;0;2;3;8;8;9;10;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;51
20181001;16JP;0;Basissch Jules Verne;3551BP;UTRECHT;344;Utrecht;Utrecht;Bo;nvt;Openbaar;41400;0;23;22;21;23;20;25;29;17;2;0;0;0;0;0;0;0;0;0;0;0;0;0;182
20181001;16JQ;0;De Waterwolf;2141VB;VIJFHUIZEN;394;Haarlemmermeer;Noord-Holland;Bo;nvt;Openbaar;13622;0;15;19;11;13;8;12;12;14;2;0;0;0;0;0;0;0;0;0;0;0;0;0;106
20181001;16JU;0;RK Basissch De Waaier;1094RB;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;nvt;Rooms-Katholiek;41023;0;5;11;17;20;8;17;15;23;6;0;0;0;0;0;0;0;0;0;0;0;0;0;122
20181001;16JV;0;RK Basissch 't Baeken;1825HC;ALKMAAR;361;Alkmaar;Noord-Holland;Bo;nvt;Rooms-Katholiek;60997;0;38;42;43;40;42;43;46;39;8;1;0;0;0;0;0;0;0;0;0;0;0;0;342
20181001;16JW;0;Prinses Margrietschool;2726KE;ZOETERMEER;637;Zoetermeer;Zuid-Holland;Bo;nvt;Protestants-Christelijk;40377;0;19;22;28;24;27;39;34;21;2;0;0;0;0;0;0;0;0;0;0;0;0;0;216
20181001;16JY;0;Wiardasch;9084BB;GOUTUM;80;Leeuwarden;Friesland;Bo;nvt;Openbaar;41850;0;36;37;28;37;30;23;29;23;3;0;0;0;0;0;0;0;0;0;0;0;0;0;246
20181001;16KA;0;De Grundel;8243CA;LELYSTAD;995;Lelystad;Flevoland;Bo;nvt;Openbaar;42552;0;18;8;16;28;22;12;25;17;3;0;0;0;0;0;0;0;0;0;0;0;0;0;149
20181001;16KB;0;Seghwaert;2724TT;ZOETERMEER;637;Zoetermeer;Zuid-Holland;Bo;nvt;Openbaar;41390;0;47;34;66;50;62;45;52;41;1;0;0;0;0;0;0;0;0;0;0;0;0;0;398
20181001;16KE;0;obs De Werkschuit;8032TK;ZWOLLE;193;Zwolle;Overijssel;Bo;nvt;Openbaar;42623;0;50;65;46;34;35;45;50;29;3;0;0;0;0;0;0;0;0;0;0;0;0;0;357
20181001;16KG;0;OBS M L King;2032KA;HAARLEM;392;Haarlem;Noord-Holland;Bo;nvt;Openbaar;41853;0;33;28;31;24;33;25;26;23;4;0;0;0;0;0;0;0;0;0;0;0;0;0;227
20181001;16KH;0;SSBO Dr M vd Hoeve;3814WT;AMERSFOORT;307;Amersfoort;Utrecht;Sbo;nvt;Openbaar;41514;0;3;3;9;13;14;22;26;26;21;0;0;0;0;0;0;0;0;0;0;0;0;0;137
20181001;16KI;0;Dynamica Onderwijs;1541WR;KOOG AAN DE ZAAN;479;Zaanstad;Noord-Holland;So;3-apr;Openbaar;41852;0;5;8;6;11;8;13;9;11;3;1;0;0;0;0;0;0;0;0;0;0;0;0;75
20181001;16KI;2;Dynamica Onderwijs;1503LB;ZAANDAM;479;Zaanstad;Noord-Holland;So;3-apr;Openbaar;41852;0;0;0;2;4;4;7;12;20;3;1;0;0;0;0;0;0;0;0;0;0;0;0;53
20181001;16KI;3;Dynamica Onderwijs;1507JE;ZAANDAM;479;Zaanstad;Noord-Holland;Vso;3-apr;Openbaar;41852;0;0;0;0;0;0;0;0;0;4;13;17;13;17;18;9;0;0;0;0;0;0;0;91
20181001;16KJ;0;OBS De Vlieger;1826GP;ALKMAAR;361;Alkmaar;Noord-Holland;Bo;nvt;Openbaar;42514;0;39;28;45;33;36;34;37;29;4;0;0;0;0;0;0;0;0;0;0;0;0;0;285
20181001;16KK;0;BS De Polderhof;1354GR;ALMERE;34;Almere;Flevoland;Bo;nvt;Openbaar;41676;0;29;29;31;34;31;24;24;16;6;2;0;0;0;0;0;0;0;0;0;0;0;0;226
20181001;16KL;0;De Zonnewyzer;1622HC;HOORN NH;405;Hoorn;Noord-Holland;Bo;nvt;Openbaar;41772;0;42;35;32;37;48;40;39;22;9;0;0;0;0;0;0;0;0;0;0;0;0;0;304
20181001;16KR;0;De Zwanebloem;2136AK;ZWAANSHOEK;394;Haarlemmermeer;Noord-Holland;Bo;nvt;Openbaar;13622;0;19;23;16;21;20;32;25;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;183
20181001;16KS;0;Don Bosco school;3161XB;RHOON;613;Albrandswaard;Zuid-Holland;Bo;nvt;Rooms-Katholiek;24597;0;72;69;83;70;113;76;88;63;5;0;0;0;0;0;0;0;0;0;0;0;0;0;639
20181001;16KS;1;Don Bosco school;3192BC;HOOGVLIET ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;nvt;Rooms-Katholiek;24597;0;11;10;10;11;16;6;16;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;89
20181001;16KV;0;Elisabeth Paulus-School;1013VM;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;nvt;Rooms-Katholiek;41023;0;10;21;11;13;19;11;16;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;114
20181001;16KW;0;RK Basissch De Burijn;1825DP;ALKMAAR;361;Alkmaar;Noord-Holland;Bo;nvt;Rooms-Katholiek;60997;0;30;35;32;36;28;30;29;22;1;0;0;0;0;0;0;0;0;0;0;0;0;0;243
20181001;16KZ;0;Prof Wassenberghsch;9081AR;LEKKUM;80;Leeuwarden;Friesland;Bo;nvt;Openbaar;41850;0;25;20;24;24;9;27;19;27;2;0;0;0;0;0;0;0;0;0;0;0;0;0;177
20181001;16LE;0;obs De Wieden;8033CS;ZWOLLE;193;Zwolle;Overijssel;Bo;nvt;Openbaar;42623;0;13;15;21;18;10;15;17;11;4;0;0;0;0;0;0;0;0;0;0;0;0;0;124
20181001;16LF;0;OBS De Zuiderpolder;2033CE;HAARLEM;392;Haarlem;Noord-Holland;Bo;nvt;Openbaar;41853;0;14;25;14;20;23;20;19;15;4;0;0;0;0;0;0;0;0;0;0;0;0;0;154
20181001;16LH;0;SSBO Het Dok;1503LB;ZAANDAM;479;Zaanstad;Noord-Holland;Sbo;nvt;Openbaar;41852;0;5;2;0;0;0;1;2;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;17
20181001;16LI;0;De Sterrenwachter;1825DP;ALKMAAR;361;Alkmaar;Noord-Holland;Bo;nvt;Openbaar;42514;0;3;9;8;10;21;19;14;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;101
20181001;16LO;0;De Kameleon;4703NL;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;So;3-apr;Rooms-Katholiek;74154;0;2;8;16;12;9;18;14;14;25;2;0;0;0;0;0;0;0;0;0;0;0;0;120
20181001;16LO;0;De Kameleon;4703NL;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Vso;3-apr;Rooms-Katholiek;74154;0;0;0;0;0;0;0;0;0;1;8;13;14;13;10;3;0;0;0;0;0;0;0;62
20181001;16LO;4;De Kameleon;4616AJ;BERGEN OP ZOOM;748;Bergen op Zoom;Noord-Brabant;Vso;3-apr;Rooms-Katholiek;74154;0;0;0;0;0;0;0;0;0;1;11;13;12;22;15;8;0;0;0;0;0;0;0;82
20181001;16LQ;0;Basissch St Franciscus;2032TH;HAARLEM;392;Haarlem;Noord-Holland;Bo;nvt;Rooms-Katholiek;83163;0;38;45;37;31;35;35;27;29;2;0;0;0;0;0;0;0;0;0;0;0;0;0;279
20181001;16LV;0;De Achtbaan;1161JL;ZWANENBURG;394;Haarlemmermeer;Noord-Holland;Bo;nvt;Openbaar;13622;0;55;49;46;38;37;41;34;37;2;0;0;0;0;0;0;0;0;0;0;0;0;0;339
20181001;16LX;0;St Catharina-School;1079JN;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;nvt;Rooms-Katholiek;41023;0;26;18;22;24;18;19;26;15;9;0;0;0;0;0;0;0;0;0;0;0;0;0;177
20181001;16MA;0;OBS Angelslo;7824HK;EMMEN;114;Emmen;Drenthe;Bo;nvt;Openbaar;10249;0;31;30;31;38;38;37;36;36;6;0;0;0;0;0;0;0;0;0;0;0;0;0;283
20181001;16MB;0;OBS Het Palet;8932BR;LEEUWARDEN;80;Leeuwarden;Friesland;Bo;nvt;Openbaar;41850;0;24;21;24;21;37;25;20;18;5;0;0;0;0;0;0;0;0;0;0;0;0;0;195
20181001;16MC;0;ODKC het Parelhof;1445HC;PURMEREND;439;Purmerend;Noord-Holland;Bo;nvt;Openbaar;42558;0;55;61;53;50;54;54;50;49;1;0;0;0;0;0;0;0;0;0;0;0;0;0;427
20181001;16MD;0;De Driemaster;8225AG;LELYSTAD;995;Lelystad;Flevoland;Bo;nvt;Openbaar;42552;0;32;25;34;35;39;31;24;39;9;0;0;0;0;0;0;0;0;0;0;0;0;0;268
20181001;16MI;0;obs De Markesteen;8016AX;ZWOLLE;193;Zwolle;Overijssel;Bo;nvt;Openbaar;42623;0;24;28;22;19;20;21;16;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165
20181001;16ML;0;BS Klaverweide;1357CM;ALMERE;34;Almere;Flevoland;Bo;nvt;Openbaar;41676;0;33;33;29;33;25;30;23;20;5;0;0;0;0;0;0;0;0;0;0;0;0;0;231
20181001;16MO;0;RK Basissch Mgr Huibers;2034RM;HAARLEM;392;Haarlem;Noord-Holland;Bo;nvt;Rooms-Katholiek;83163;0;40;35;24;37;20;33;33;17;2;0;0;0;0;0;0;0;0;0;0;0;0;0;241
20181001;16MW;0;St Rosa-School;1031CB;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;nvt;Rooms-Katholiek;41023;0;13;14;11;15;8;17;8;17;5;0;0;0;0;0;0;0;0;0;0;0;0;0;108
20181001;16MX;0;RK BS Het Kompas;1826CG;ALKMAAR;361;Alkmaar;Noord-Holland;Bo;nvt;Rooms-Katholiek;60997;0;27;29;29;36;36;36;38;33;4;0;0;0;0;0;0;0;0;0;0;0;0;0;268
20181001;16NB;0;De Tjotter;8245ER;LELYSTAD;995;Lelystad;Flevoland;Bo;nvt;Openbaar;42552;0;81;60;83;58;70;68;63;54;3;0;0;0;0;0;0;0;0;0;0;0;0;0;540
20181001;16NC;0;Obs Molenbeek;7548AH;ENSCHEDE;153;Enschede;Overijssel;Bo;nvt;Openbaar;41565;0;48;32;30;37;29;34;27;22;4;0;0;0;0;0;0;0;0;0;0;0;0;0;263
20181001;16ND;0;OBS De Baanbreker;2728AG;ZOETERMEER;637;Zoetermeer;Zuid-Holland;Bo;nvt;Openbaar;41390;0;43;51;49;63;44;39;28;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;344
20181001;16NG;0;OBS De Globe;2035CT;HAARLEM;392;Haarlem;Noord-Holland;Bo;nvt;Openbaar;41853;0;43;50;46;62;47;43;48;43;13;0;0;0;0;0;0;0;0;0;0;0;0;0;395
20181001;16NG;1;De Piramide;2034BC;HAARLEM;392;Haarlem;Noord-Holland;Bo;nvt;Openbaar;41853;0;19;12;21;24;24;23;23;15;8;1;0;0;0;0;0;0;0;0;0;0;0;0;170
20181001;16NM;0;OBS Overvecht;3561JK;UTRECHT;344;Utrecht;Utrecht;Bo;nvt;Openbaar;41400;0;91;81;83;91;79;75;78;60;27;3;0;0;0;0;0;0;0;0;0;0;0;0;668
20181001;16NN;0;BS De Bosrank;2134SB;HOOFDDORP;394;Haarlemmermeer;Noord-Holland;Bo;nvt;Openbaar;13622;0;12;10;10;12;14;12;13;16;3;0;0;0;0;0;0;0;0;0;0;0;0;0;102
20181001;16NR;0;De Kubus;7823PS;EMMEN;114;Emmen;Drenthe;Bo;nvt;Openbaar;10249;0;39;49;42;59;58;56;54;39;5;0;0;0;0;0;0;0;0;0;0;0;0;0;401
20181001;16NS;0;obs Eestroom Brandemeer;8923BW;LEEUWARDEN;80;Leeuwarden;Friesland;Bo;nvt;Openbaar;41850;0;30;38;30;38;38;30;36;27;10;1;0;0;0;0;0;0;0;0;0;0;0;0;278
20181001;16NU;0;De Finnjol;8243GR;LELYSTAD;995;Lelystad;Flevoland;Bo;nvt;Openbaar;42552;0;25;17;21;26;20;15;10;12;2;1;0;0;0;0;0;0;0;0;0;0;0;0;149
20181001;16NV;0;OPB De Bothoven;7511ZG;ENSCHEDE;153;Enschede;Overijssel;Bo;nvt;Openbaar;41565;0;15;17;12;27;18;16;17;21;4;0;0;0;0;0;0;0;0;0;0;0;0;0;147
20181001;16NZ;0;Het Pluspunt;3262ND;OUD-BEIJERLAND;584;Oud-Beijerland;Zuid-Holland;Sbo;nvt;Openbaar;41444;0;0;0;1;5;12;28;22;24;4;0;0;0;0;0;0;0;0;0;0;0;0;0;96
20181001;16OC;0;OBS De Flierefluiter;1352GW;ALMERE;34;Almere;Flevoland;Bo;nvt;Openbaar;41676;0;54;49;52;49;50;52;47;40;8;0;0;0;0;0;0;0;0;0;0;0;0;0;401
