PEILDATUM;INSTELLINGSCODE;VESTIGINGSCODE;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;CLUSTER;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;LEEFTIJD_JONGER;LEEFTIJD_4;LEEFTIJD_5;LEEFTIJD_6;LEEFTIJD_7;LEEFTIJD_8;LEEFTIJD_9;LEEFTIJD_10;LEEFTIJD_11;LEEFTIJD_12;LEEFTIJD_13;LEEFTIJD_14;LEEFTIJD_15;LEEFTIJD_16;LEEFTIJD_17;LEEFTIJD_18;LEEFTIJD_19;LEEFTIJD_20;LEEFTIJD_21;LEEFTIJD_22;LEEFTIJD_23;LEEFTIJD_24;LEEFTIJD_OUDER;TOTAAL
20221001;04RC;00;Chr BS De Bornput;4415AP;OOSTDIJK; 703;Reimerswaal;Zeeland;Bo;nvt;Reformatorisch;42724;0;12;18;19;13;16;13;8;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;113
20221001;04RF;00;Het Kompas;4128SZ;LEXMOND;1961;Vijfheerenlanden;Utrecht;Bo;nvt;Protestants-Christelijk;41439;0;37;21;30;21;17;20;22;18;0;1;0;0;0;0;0;0;0;0;0;0;0;0;187
20221001;04RH;00;Dr. H. Bavinckschool;3311PE;DORDRECHT; 505;Dordrecht;Zuid-Holland;Bo;nvt;Protestants-Christelijk;30582;0;25;31;41;23;47;40;53;41;9;0;0;0;0;0;0;0;0;0;0;0;0;0;310
20221001;04RI;00;Nutssch Beneden Beekloop;5662HM;GELDROP;1771;Geldrop-Mierlo;Noord-Brabant;Bo;nvt;Algemeen bijzonder;39352;0;24;20;9;31;35;38;40;39;5;0;0;0;0;0;0;0;0;0;0;0;0;0;241
20221001;04RJ;00;Basissch De Hoeksteen;7141KS;GROENLO;1586;Oost Gelre;Gelderland;Bo;nvt;Protestants-Christelijk;41787;0;19;21;18;23;16;28;15;24;4;0;0;0;0;0;0;0;0;0;0;0;0;0;168
20221001;04RK;00;b.s. De Laweij;8433KG;HAULERWIJK;  85;Ooststellingwerf;Friesland;Bo;nvt;Protestants-Christelijk;41282;0;20;21;25;29;25;25;18;35;2;0;0;0;0;0;0;0;0;0;0;0;0;0;200
20221001;04RL;00;Eben Haezer-School;4033GG;LIENDEN; 214;Buren;Gelderland;Bo;nvt;Reformatorisch;41827;0;35;21;36;34;31;36;41;26;2;0;0;0;0;0;0;0;0;0;0;0;0;0;262
20221001;04RM;00;RK Basissch De Zonneberg;4756BP;KRUISLAND; 851;Steenbergen;Noord-Brabant;Bo;nvt;Rooms-Katholiek;39534;0;17;20;16;25;22;21;26;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;164
20221001;04RP;00;Basisschool Wereldwijs;5521VA;EERSEL; 770;Eersel;Noord-Brabant;Bo;nvt;Rooms-Katholiek;44201;0;32;28;36;23;33;31;36;26;8;1;0;0;0;0;0;0;0;0;0;0;0;0;254
20221001;04RQ;00;De Regenboog;2811JK;REEUWIJK;1901;Bodegraven-Reeuwijk;Zuid-Holland;Bo;nvt;Protestants-Christelijk;41194;0;25;25;13;26;21;29;25;28;5;0;0;0;0;0;0;0;0;0;0;0;0;0;197
20221001;04RS;00;Basissch De Vijf Eiken;5121VR;RIJEN; 784;Gilze en Rijen;Noord-Brabant;Bo;nvt;Protestants-Christelijk;41001;0;33;31;36;26;42;41;42;35;7;1;0;0;0;0;0;0;0;0;0;0;0;0;294
20221001;04RT;00;Ver Nutssch Wassenaar;2242CA;WASSENAAR; 629;Wassenaar;Zuid-Holland;Bo;nvt;Algemeen bijzonder;39859;0;28;30;33;32;25;23;32;28;2;0;0;0;0;0;0;0;0;0;0;0;0;0;233
20221001;04RU;00;SWS De Wereldweide;2481XB;WOUBRUGGE;1884;Kaag en Braassem;Zuid-Holland;Bo;nvt;Samenwerking Opb., PC;40974;0;29;25;33;24;36;33;46;38;7;0;0;0;0;0;0;0;0;0;0;0;0;0;271
20221001;04RV;00;Basisschool De Eendragt;2761VL;ZEVENHUIZEN ZH;1892;Zuidplas;Zuid-Holland;Bo;nvt;Protestants-Christelijk;41194;0;26;26;25;30;23;27;25;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;193
20221001;04RX;00;Basissch Het Kompas;3251AX;STELLENDAM;1924;Goeree-Overflakkee;Zuid-Holland;Bo;nvt;Protestants-Christelijk;42632;0;7;10;9;8;12;8;11;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;76
20221001;04SB;00;KC De Kastanjelaar;5763AP;MILHEEZE;1652;Gemert-Bakel;Noord-Brabant;Bo;nvt;Rooms-Katholiek;32580;0;17;20;30;26;23;29;21;21;1;0;0;0;0;0;0;0;0;0;0;0;0;0;188
20221001;04SC;00;Sch Vlissingse Schoolver;4383WB;VLISSINGEN; 718;Vlissingen;Zeeland;Bo;nvt;Algemeen bijzonder;40340;0;28;23;28;28;30;23;28;22;3;0;0;0;0;0;0;0;0;0;0;0;0;0;213
20221001;04SG;00;Oranje Nassau-School;2821SB;STOLWIJK;1931;Krimpenerwaard;Zuid-Holland;Bo;nvt;Reformatorisch;40535;0;26;27;23;18;21;20;25;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180
20221001;04SJ;00;Oec Basissch D Wegwijzer;6374AN;LANDGRAAF; 882;Landgraaf;Limburg;Bo;nvt;Samenwerking PC, RK;41516;0;47;51;44;41;49;48;42;39;8;0;0;0;0;0;0;0;0;0;0;0;0;0;369
20221001;04SK;00;St Frans School;7815JJ;EMMEN; 114;Emmen;Drenthe;Bo;nvt;Rooms-Katholiek;45000;0;14;16;10;20;12;8;12;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;106
20221001;04SL;00;Chr Basissch D Holtbanck;6991DP;RHEDEN; 275;Rheden;Gelderland;Bo;nvt;Protestants-Christelijk;40843;0;27;26;27;16;24;17;27;22;2;0;0;0;0;0;0;0;0;0;0;0;0;0;188
20221001;04SN;00;Basissch St Jan Baptist;6634AL;BATENBURG; 296;Wijchen;Gelderland;Bo;nvt;Rooms-Katholiek;38001;0;7;3;7;4;7;9;3;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;48
20221001;04SO;00;Nutsschool voor Basisond;7572BM;OLDENZAAL; 173;Oldenzaal;Overijssel;Bo;nvt;Algemeen bijzonder;40964;0;24;32;29;24;30;30;24;27;2;0;0;0;0;0;0;0;0;0;0;0;0;0;222
20221001;04SP;00;Montessorischool De Binnenstad;6811CB;ARNHEM; 202;Arnhem;Gelderland;Bo;nvt;Algemeen bijzonder;41645;0;28;31;27;25;16;23;27;27;1;0;0;0;0;0;0;0;0;0;0;0;0;0;205
20221001;04SR;00;Basissch Nw Vreugd&Rust;2273AC;VOORBURG;1916;Leidschendam-Voorburg;Zuid-Holland;Bo;nvt;Algemeen bijzonder;41081;0;52;49;49;47;52;49;45;44;7;0;0;0;0;0;0;0;0;0;0;0;0;0;394
20221001;04ST;00;St Barbara-Sch Basissch;1092CC;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Rooms-Katholiek;27770;0;14;16;17;13;12;11;13;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102
20221001;04SV;00;RK Basissch De Blokkendoos;5175XJ;LOON OP ZAND; 809;Loon op Zand;Noord-Brabant;Bo;nvt;Rooms-Katholiek;71008;0;20;32;30;30;25;37;37;27;5;0;0;0;0;0;0;0;0;0;0;0;0;0;243
20221001;04SW;00;RK Basissch St Jozef;6706JG;WAGENINGEN; 289;Wageningen;Gelderland;Bo;nvt;Rooms-Katholiek;31237;0;31;21;26;28;25;28;27;28;2;0;0;0;0;0;0;0;0;0;0;0;0;0;216
20221001;04SX;00;bms De Triangel;9265LV;SUWALD; 737;Tytsjerksteradiel;Friesland;Bo;nvt;Protestants-Christelijk;42754;0;8;7;6;8;11;7;7;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;64
20221001;04SY;00;RK BS Gummarus;4651KM;STEENBERGEN NB; 851;Steenbergen;Noord-Brabant;Bo;nvt;Rooms-Katholiek;40517;0;37;41;50;37;53;44;39;44;4;0;0;0;0;0;0;0;0;0;0;0;0;0;349
20221001;04TA;00;CBS de Hoeksteen;5325XD;WELL GLD; 263;Maasdriel;Gelderland;Bo;nvt;Protestants-Christelijk;41588;0;12;11;5;15;12;5;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86
20221001;04TB;00;Chr Basissch D Grunslach;8842LJ;WJELSRYP;1949;Waadhoeke;Friesland;Bo;nvt;Protestants-Christelijk;42604;0;6;7;8;7;6;4;7;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;51
20221001;04TC;00;De Zaaier;3366BD;WIJNGAARDEN ZH;1978;Molenlanden;Zuid-Holland;Bo;nvt;Protestants-Christelijk;32631;0;9;5;9;8;6;11;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;52
20221001;04TD;00;Daltonschool De Leeuwerik;2352ER;LEIDERDORP; 547;Leiderdorp;Zuid-Holland;Bo;nvt;Rooms-Katholiek;57266;0;47;63;56;57;57;55;54;49;5;0;0;0;0;0;0;0;0;0;0;0;0;0;443
20221001;04TF;00;KC De Ontdekking;4904KJ;OOSTERHOUT NB; 826;Oosterhout;Noord-Brabant;Bo;nvt;Rooms-Katholiek;40278;0;12;14;19;18;15;20;20;27;4;1;0;0;0;0;0;0;0;0;0;0;0;0;150
20221001;04TG;00;Kindcentrum Drijber;9419TM;DRIJBER;1731;Midden-Drenthe;Drenthe;Bo;nvt;Protestants-Christelijk;32073;0;4;4;1;6;7;3;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34
20221001;04TH;00;Basisschool Roald Dahl;5271RA;SINT-MICHIELSGESTEL; 845;Sint-Michielsgestel;Noord-Brabant;Bo;nvt;Rooms-Katholiek;40848;0;23;23;24;23;25;26;20;30;4;1;0;0;0;0;0;0;0;0;0;0;0;0;199
20221001;04TK;00;De Parel;4284EB;RIJSWIJK NB;1959;Altena;Noord-Brabant;Bo;nvt;Protestants-Christelijk;41239;0;29;26;37;35;37;34;29;25;2;0;0;0;0;0;0;0;0;0;0;0;0;0;254
20221001;04TL;00;Bloei - Terherne;8493LC;TERHERNE;1940;De Fryske Marren;Friesland;Bo;nvt;Protestants-Christelijk;42540;0;8;4;6;6;7;5;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46
20221001;04TM;00;Lourdesschool;1464NG;WESTBEEMSTER; 439;Purmerend;Noord-Holland;Bo;nvt;Rooms-Katholiek;73919;0;16;11;10;12;18;17;11;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;105
20221001;04TN;00;Het Anker;3785LA;ZWARTEBROEK; 203;Barneveld;Gelderland;Bo;nvt;Protestants-Christelijk;41337;0;15;11;14;16;11;17;7;13;2;0;0;0;0;0;0;0;0;0;0;0;0;0;106
20221001;04TP;00;SSBO De Wissel;6371LZ;LANDGRAAF; 882;Landgraaf;Limburg;Sbo;nvt;Algemeen bijzonder;41516;0;0;8;5;10;18;14;22;12;4;0;0;0;0;0;0;0;0;0;0;0;0;0;93
20221001;04TT;00;Heybergschool Molenwiek;3055PP;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;nvt;Protestants-Christelijk;40774;0;28;37;39;32;51;46;44;52;6;0;0;0;0;0;0;0;0;0;0;0;0;0;335
20221001;04TU;00;Basisschool De Hoge Voorde;7251XX;VORDEN;1876;Bronckhorst;Gelderland;Bo;nvt;Protestants-Christelijk;42616;0;23;24;24;31;20;33;33;33;1;0;0;0;0;0;0;0;0;0;0;0;0;0;222
20221001;04TV;00;Chr Basissch Buuzekaemp;8066PJ;BELT-SCHUTSLOOT;1708;Steenwijkerland;Overijssel;Bo;nvt;Protestants-Christelijk;41270;0;6;3;3;4;7;7;8;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;43
20221001;04TW;00;Basissch St Michael;3731EE;DE BILT; 310;De Bilt;Utrecht;Bo;nvt;Rooms-Katholiek;41794;0;21;32;21;32;29;27;29;28;2;0;0;0;0;0;0;0;0;0;0;0;0;0;221
20221001;04TX;00;Basissch De Hoeksteen;4211CX;SPIJK GEM WEST BETUWE;1960;West Betuwe;Gelderland;Bo;nvt;Protestants-Christelijk;41396;0;5;7;5;4;6;5;3;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;41
20221001;04UA;00;De Ark;4698AS;OUD-VOSSEMEER; 716;Tholen;Zeeland;Bo;nvt;Protestants-Christelijk;40794;0;2;7;5;4;5;6;6;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46
20221001;04UB;00;Basissch Gr v Prinsterer;8265KA;KAMPEN; 166;Kampen;Overijssel;Bo;nvt;Reformatorisch;43824;0;25;34;34;41;34;38;36;29;1;0;0;0;0;0;0;0;0;0;0;0;0;0;272
20221001;04UC;00;RK Basisschool St Jan;1764GS;BREEZAND;1911;Hollands Kroon;Noord-Holland;Bo;nvt;Rooms-Katholiek;55238;0;26;21;40;26;30;35;24;36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;239
20221001;04UD;00;Basisschool Marang;6687BA;ANGEREN;1705;Lingewaard;Gelderland;Bo;nvt;Rooms-Katholiek;71956;0;25;21;24;20;22;20;22;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;185
20221001;04UF;00;Basisschool De Stuifhoek;4921EB;MADE;1719;Drimmelen;Noord-Brabant;Bo;nvt;Rooms-Katholiek;43967;0;24;36;38;24;31;26;21;20;5;0;0;0;0;0;0;0;0;0;0;0;0;0;225
20221001;04UG;00;Gr v Prinsterer-School;2224SZ;KATWIJK ZH; 537;Katwijk;Zuid-Holland;Bo;nvt;Protestants-Christelijk;40508;0;36;30;31;29;30;29;40;36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;262
20221001;04UH;00;De Zaaier;7395ML;TEUGE; 285;Voorst;Gelderland;Bo;nvt;Protestants-Christelijk;45969;0;13;15;14;18;20;12;15;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116
20221001;04UI;00;School met de Bijbel;8277AA;GRAFHORST; 166;Kampen;Overijssel;Bo;nvt;Reformatorisch;44071;0;17;24;25;17;26;29;29;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192
20221001;04UK;00;KWS;3371SP;HARDINXVELD-GIESSENDAM; 523;Hardinxveld-Giessendam;Zuid-Holland;Bo;nvt;Reformatorisch;44175;0;57;59;41;47;64;42;41;42;3;0;0;0;0;0;0;0;0;0;0;0;0;0;396
20221001;04UL;00;Rehoboth-School;8271TC;IJSSELMUIDEN; 166;Kampen;Overijssel;Bo;nvt;Protestants-Christelijk;44318;0;23;18;29;22;26;29;23;24;6;1;0;0;0;0;0;0;0;0;0;0;0;0;201
20221001;04UN;00;Aeresteyn;2461CL;TER AAR; 569;Nieuwkoop;Zuid-Holland;Bo;nvt;Rooms-Katholiek;40974;0;32;34;32;38;30;36;34;24;6;0;0;0;0;0;0;0;0;0;0;0;0;0;266
20221001;04UO;00;Basissch ST Lambertus;5534AH;NETERSEL;1728;Bladel;Noord-Brabant;Bo;nvt;Rooms-Katholiek;44201;0;17;12;15;12;14;12;13;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;105
20221001;04UQ;00;Basissch De Goede Polder;4354AV;VROUWENPOLDER; 717;Veere;Zeeland;Bo;nvt;Protestants-Christelijk;40959;0;11;9;1;11;2;7;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50
20221001;04UR;00;De Driesprong;7645AV;HOGE HEXEL; 189;Wierden;Overijssel;Bo;nvt;Protestants-Christelijk;92951;0;4;8;2;13;8;4;6;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;49
20221001;04US;00;PCBS De Veenbrug;7687AR;DAARLERVEEN; 163;Hellendoorn;Overijssel;Bo;nvt;Protestants-Christelijk;85600;0;13;11;14;10;10;14;13;16;2;0;0;0;0;0;0;0;0;0;0;0;0;0;103
20221001;04UT;00;Het Open Venster;3076KB;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;nvt;Protestants-Christelijk;47595;0;40;33;35;28;28;25;23;26;9;0;1;0;0;0;0;0;0;0;0;0;0;0;248
20221001;04UU;00;Heredium;4122GA;ZIJDERVELD;1961;Vijfheerenlanden;Utrecht;Bo;nvt;Protestants-Christelijk;41439;0;9;10;8;10;9;12;11;11;4;0;0;0;0;0;0;0;0;0;0;0;0;0;84
20221001;04UV;00;de Poort;7371AE;LOENEN GLD; 200;Apeldoorn;Gelderland;Bo;nvt;Rooms-Katholiek;42818;0;15;12;10;15;12;12;23;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;109
20221001;04UW;00;KC Regenboog;2631BK;NOOTDORP;1926;Pijnacker-Nootdorp;Zuid-Holland;Bo;nvt;Protestants-Christelijk;78782;0;33;33;39;30;40;38;27;39;3;0;0;0;0;0;0;0;0;0;0;0;0;0;282
20221001;04UZ;00;BS De Vonder;5066AN;MOERGESTEL; 824;Oisterwijk;Noord-Brabant;Bo;nvt;Rooms-Katholiek;40947;0;31;41;37;44;38;40;32;44;2;0;0;0;0;0;0;0;0;0;0;0;0;0;309
20221001;04VA;00;RK Basisschool St Joseph;2061SG;BLOEMENDAAL; 377;Bloemendaal;Noord-Holland;Bo;nvt;Rooms-Katholiek;45189;0;25;28;18;30;26;30;30;29;2;0;0;0;0;0;0;0;0;0;0;0;0;0;218
20221001;04VC;00;SSBO Toermalijn;5301DB;ZALTBOMMEL; 297;Zaltbommel;Gelderland;Sbo;nvt;Algemeen bijzonder;74049;0;3;8;4;9;7;13;14;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;79
20221001;04VD;00;Prins Willem Alexander;3362SP;SLIEDRECHT; 610;Sliedrecht;Zuid-Holland;Bo;nvt;Protestants-Christelijk;43928;0;72;55;53;59;74;65;62;44;10;2;0;0;0;0;0;0;0;0;0;0;0;0;496
20221001;04VF;00;KC de Meerstroom;1399HX;MUIDERBERG;1942;Gooise Meren;Noord-Holland;Bo;nvt;Protestants-Christelijk;41595;0;29;31;26;43;39;37;36;35;6;0;0;0;0;0;0;0;0;0;0;0;0;0;282
20221001;04VG;00;SWS De Nijewier;8458CA;TJALLEBERD;  74;Heerenveen;Friesland;Bo;nvt;Protestants-Christelijk;41282;0;20;15;16;26;21;19;28;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;162
20221001;04VH;00;St Michael-School;1846LG;ZUIDSCHERMER; 361;Alkmaar;Noord-Holland;Bo;nvt;Rooms-Katholiek;73919;0;3;4;9;9;8;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39
20221001;04VI;00;Basissch De Tweestroom;6628AB;ALTFORST; 668;West Maas en Waal;Gelderland;Bo;nvt;Rooms-Katholiek;41340;0;6;7;5;7;8;2;4;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50
20221001;04VJ;00;RK BS De Heggerank;6598AX;HEIJEN; 907;Gennep;Limburg;Bo;nvt;Rooms-Katholiek;37663;0;17;14;12;8;17;15;16;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;113
20221001;04VK;00;Chr Basissch De Wel;7948AE;NIJEVEEN; 119;Meppel;Drenthe;Bo;nvt;Protestants-Christelijk;41196;0;28;16;19;19;20;15;15;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151
20221001;04VL;00;Chr Basissch d'n Akker;4414AL;WAARDE; 703;Reimerswaal;Zeeland;Bo;nvt;Reformatorisch;42724;0;20;19;17;21;14;11;16;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;136
20221001;04VM;00;St Antoniusschool;4571DE;AXEL; 715;Terneuzen;Zeeland;Bo;nvt;Rooms-Katholiek;40803;0;17;20;26;23;21;23;26;23;4;0;0;0;0;0;0;0;0;0;0;0;0;0;183
20221001;04VN;00;De Oase;7391BW;TWELLO; 285;Voorst;Gelderland;Bo;nvt;Protestants-Christelijk;45969;0;31;24;30;30;27;19;21;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;191
20221001;04VO;00;Basisschool De Weiert;5944BN;ARCEN; 983;Venlo;Limburg;Bo;nvt;Rooms-Katholiek;41018;0;16;22;16;16;17;17;27;16;2;0;0;0;0;0;0;0;0;0;0;0;0;0;149
20221001;04VQ;00;CBS Freule van Pallandt;4182CB;NEERIJNEN;1960;West Betuwe;Gelderland;Bo;nvt;Protestants-Christelijk;41424;0;6;4;8;9;9;11;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57
20221001;04VR;00;Basissch De Kinderbrug;2375XE;RIJPWETERING;1884;Kaag en Braassem;Zuid-Holland;Bo;nvt;Samenwerking PC, RK;40969;0;14;20;22;26;25;14;23;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167
20221001;04VS;00;Basisschool De Wegwijzer;5943AR;LOMM; 983;Venlo;Limburg;Bo;nvt;Rooms-Katholiek;41018;0;10;8;7;8;4;11;9;9;4;1;0;0;0;0;0;0;0;0;0;0;0;0;71
20221001;04VT;00;Basissch De Zevensprong;5431JZ;CUIJK;1982;Land van Cuijk;Noord-Brabant;Bo;nvt;Rooms-Katholiek;48348;0;11;11;26;10;13;10;21;18;0;1;0;0;0;0;0;0;0;0;0;0;0;0;121
20221001;04VV;00;CBS De Verrekijker;4287LS;WAARDHUIZEN;1959;Altena;Noord-Brabant;Bo;nvt;Protestants-Christelijk;41239;0;5;6;6;8;6;6;9;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;55
20221001;04VW;00;Kon Wilhelmina-School;7103WJ;WINTERSWIJK; 294;Winterswijk;Gelderland;Bo;nvt;Protestants-Christelijk;41787;0;27;18;19;27;22;13;35;19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;181
20221001;04VX;00;Basisschool Herman Jozef;5258HV;BERLICUM NB; 845;Sint-Michielsgestel;Noord-Brabant;Bo;nvt;Rooms-Katholiek;40848;0;19;21;18;24;29;23;19;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;174
20221001;04VY;00;PC Basisschool Marimba;5402HM;UDEN;1991;Maashorst;Noord-Brabant;Bo;nvt;Protestants-Christelijk;32177;0;31;35;31;30;26;9;15;16;4;0;0;0;0;0;0;0;0;0;0;0;0;0;197
20221001;04WC;00;IKC Succesbos;7021HH;ZELHEM;1876;Bronckhorst;Gelderland;Bo;nvt;Algemeen bijzonder;41011;0;12;5;11;12;9;7;11;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74
20221001;04WD;00;PC Basissch W Alexander;7887EE;ERICA; 114;Emmen;Drenthe;Bo;nvt;Protestants-Christelijk;41551;0;5;5;3;7;7;7;3;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;48
20221001;04WG;00;School Muhring;3311NZ;DORDRECHT; 505;Dordrecht;Zuid-Holland;Bo;nvt;Algemeen bijzonder;41184;0;33;24;29;30;31;28;31;24;2;0;0;0;0;0;0;0;0;0;0;0;0;0;232
20221001;04WJ;00;KBS De Vonder;5133BC;RIEL; 785;Goirle;Noord-Brabant;Bo;nvt;Rooms-Katholiek;32060;0;24;27;34;39;29;38;28;36;10;0;0;0;0;0;0;0;0;0;0;0;0;0;265
20221001;04WL;00;Daltonschool St Joris;7271BR;BORCULO;1859;Berkelland;Gelderland;Bo;nvt;Rooms-Katholiek;47659;0;25;25;15;22;18;32;19;29;1;0;0;0;0;0;0;0;0;0;0;0;0;0;186
20221001;04WM;00;Sch md Bijbel Ruitenbeek;6741HB;LUNTEREN; 228;Ede;Gelderland;Bo;nvt;Reformatorisch;47685;0;26;25;21;23;19;15;26;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
20221001;04WO;00;IKC Bentelwijz;7497LD;BENTELO;1735;Hof van Twente;Overijssel;Bo;nvt;Rooms-Katholiek;27910;0;21;22;22;28;20;24;22;16;3;0;0;0;0;0;0;0;0;0;0;0;0;0;178
20221001;04WQ;00;Johannes Calvijn-School;4471CN;WOLPHAARTSDIJK; 664;Goes;Zeeland;Bo;nvt;Reformatorisch;42724;0;8;10;14;7;12;6;12;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76
20221001;04WR;00;Bontebrugschool;7064LM;SILVOLDE;1509;Oude IJsselstreek;Gelderland;Bo;nvt;Protestants-Christelijk;41787;0;4;11;9;3;10;12;12;14;3;0;0;0;0;0;0;0;0;0;0;0;0;0;78
20221001;04WS;00;De Garve;7234SM;WICHMOND;1876;Bronckhorst;Gelderland;Bo;nvt;Samenwerking PC, RK;40804;0;5;10;10;7;10;13;14;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;79
20221001;04WT;00;Basisschool De Vuurvlinder;4931BD;GEERTRUIDENBERG; 779;Geertruidenberg;Noord-Brabant;Bo;nvt;Rooms-Katholiek;41978;0;29;33;28;28;39;32;28;19;3;0;0;0;0;0;0;0;0;0;0;0;0;0;239
20221001;04WU;00;School op de Berg;3818VG;AMERSFOORT; 307;Amersfoort;Utrecht;Bo;nvt;Rooms-Katholiek;71488;0;50;49;69;64;69;61;61;47;4;0;0;0;0;0;0;0;0;0;0;0;0;0;474
20221001;04WV;00;De Lei;2451BV;LEIMUIDEN;1884;Kaag en Braassem;Zuid-Holland;Bo;nvt;Protestants-Christelijk;40974;0;28;49;43;38;42;45;40;37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;323
20221001;04WW;00;Eben Haezer;9247AC;URETERP;  86;Opsterland;Friesland;Bo;nvt;Gereformeerd vrijgemaakt;42607;0;13;14;6;18;20;12;17;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;117
20221001;04WX;00;Chr Basisschool Arcade;7232GA;WARNSVELD; 301;Zutphen;Gelderland;Bo;nvt;Protestants-Christelijk;41011;0;26;28;30;20;28;30;31;37;2;0;0;0;0;0;0;0;0;0;0;0;0;0;232
20221001;04XA;00;Johannes Calvijnschool;8321JA;URK; 184;Urk;Flevoland;Bo;nvt;Reformatorisch;48933;0;16;15;27;20;20;37;28;25;23;3;0;0;0;0;0;0;0;0;0;0;0;0;214
20221001;04XB;00;Basisschool De Bentetop;7831AK;NIEUW-WEERDINGE; 114;Emmen;Drenthe;Bo;nvt;Protestants-Christelijk;41551;0;11;7;12;9;10;19;6;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;90
20221001;04XC;00;RK Basissch De Schakel;5324AC;AMMERZODEN; 263;Maasdriel;Gelderland;Bo;nvt;Rooms-Katholiek;41090;0;32;32;28;33;39;26;28;28;4;0;0;0;0;0;0;0;0;0;0;0;0;0;250
20221001;04XD;00;BS Klim-op;5076AM;HAAREN; 824;Oisterwijk;Noord-Brabant;Bo;nvt;Rooms-Katholiek;40848;0;31;42;31;22;32;33;32;34;3;0;0;0;0;0;0;0;0;0;0;0;0;0;260
20221001;04XH;00;Zevensprong;2771SX;BOSKOOP; 484;Alphen aan den Rijn;Zuid-Holland;Bo;nvt;Rooms-Katholiek;40765;0;24;30;28;31;36;22;28;24;6;0;0;0;0;0;0;0;0;0;0;0;0;0;229
20221001;04XL;00;KC Aelse;6181CL;ELSLOO LB; 971;Stein;Limburg;Bo;nvt;Rooms-Katholiek;83280;0;57;46;59;56;44;67;60;60;7;0;0;0;0;0;0;0;0;0;0;0;0;0;456
20221001;04XS;00;Basissch De Borckeshof;7084AC;BREEDENBROEK;1509;Oude IJsselstreek;Gelderland;Bo;nvt;Rooms-Katholiek;50129;0;4;7;4;6;2;11;4;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;49
